"data_set1","data_set2","cor","p","p_adjust","level"
"Ca","genus_Ruminococcus",-0.737452739978335,1.1313394664064e-08,1.08608588775014e-06,"genus"
"MonSac","genus_unclassified_Coriobacteriaceae",0.721908526256352,3.19700668652811e-08,1.53456320953349e-06,"genus"
"Mn","phylum_Verrucomicrobia",0.706804065499718,8.22628472205708e-08,1.57944666663496e-06,"phylum"
"Mn","class_Verrucomicrobiae",0.706804065499718,8.22628472205708e-08,1.57944666663496e-06,"class"
"Mn","order_Verrucomicrobiales",0.706804065499718,8.22628472205708e-08,1.57944666663496e-06,"order"
"Mn","family_Verrucomicrobiaceae",0.706804065499718,8.22628472205708e-08,1.57944666663496e-06,"family"
"Mn","genus_Akkermansia",0.706804065499718,8.22628472205708e-08,1.57944666663496e-06,"genus"
"SatFat","genus_Clostridium.XlVa",0.727696216826652,2.18947186728075e-08,2.10189299258952e-06,"genus"
"Panto","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.726412274427479,2.38323768729318e-08,2.28790817980145e-06,"genus"
"VitB6","genus_Streptococcus",-0.724872953133823,2.63663901151514e-08,2.53117345105453e-06,"genus"
"Disacc","class_Erysipelotrichia",0.693675889328063,1.7853850306871e-07,3.42793925891922e-06,"class"
"Disacc","order_Erysipelotrichales",0.693675889328063,1.7853850306871e-07,3.42793925891922e-06,"order"
"Disacc","family_Erysipelotrichaceae",0.693675889328063,1.7853850306871e-07,3.42793925891922e-06,"family"
"Disacc","genus_Dorea",0.703698475437606,9.91843407838948e-08,3.42793925891922e-06,"genus"
"VitE_a_Toco","class_unclassified_Firmicutes",0.690287972896669,2.16635547758581e-07,3.4661687641373e-06,"class"
"VitE_a_Toco","order_unclassified_Firmicutes",0.690287972896669,2.16635547758581e-07,3.4661687641373e-06,"order"
"VitE_a_Toco","family_unclassified_Firmicutes",0.690287972896669,2.16635547758581e-07,3.4661687641373e-06,"family"
"VitE_a_Toco","genus_Holdemania",-0.717418777671349,4.26081827037306e-08,3.4661687641373e-06,"genus"
"VitE_a_Toco","genus_Parasutterella",0.703393682118375,1.01009126281997e-07,3.4661687641373e-06,"genus"
"VitE_a_Toco","genus_unclassified_Firmicutes",0.690287972896669,2.16635547758581e-07,3.4661687641373e-06,"genus"
"Na","genus_Veillonella",0.704727308822833,9.32490505745771e-08,4.4759544275797e-06,"genus"
"VitB3","class_Negativicutes",-0.695511010728402,1.60604212855634e-07,4.68363108441357e-06,"class"
"VitB3","order_Selenomonadales",-0.695511010728402,1.60604212855634e-07,4.68363108441357e-06,"order"
"VitB3","family_Streptococcaceae",-0.692123094297007,1.95151295183899e-07,4.68363108441357e-06,"family"
"Cu","family_Ruminococcaceae",0.71485036702428,5.00951061973088e-08,4.80913019494165e-06,"family"
"VitB_NE","genus_Streptococcus",-0.713438735177866,5.47156504594816e-08,5.25270244411023e-06,"genus"
"Ca","genus_Oscillibacter",0.69918125352908,1.29653474201475e-07,6.22336676167079e-06,"genus"
"VitB3","order_Lactobacillales",-0.680830039525692,3.66749881602694e-07,7.04159772677173e-06,"order"
"VitA_IU","genus_Parabacteroides",0.708639186900056,7.35712178694475e-08,7.06283691546696e-06,"genus"
"Sugar","family_Ruminococcaceae",0.688311688311688,2.42219862759741e-07,7.75103560831173e-06,"family"
"Sugar","genus_Clostridium.XVIII",-0.68882384943736,2.3533271292119e-07,7.75103560831173e-06,"genus"
"VitA_RAE","genus_Parabacteroides",0.704686617730096,9.34773675105153e-08,8.97382728100947e-06,"genus"
"VitB3","class_Bacilli",-0.668690005646527,7.01199141793015e-07,1.12191862686882e-05,"class"
"Disacc","family_unclassified_Clostridiales",0.663184641445511,9.31688851304077e-07,1.27774471035988e-05,"family"
"Disacc","genus_unclassified_Clostridiales",0.663184641445511,9.31688851304077e-07,1.27774471035988e-05,"genus"
"VitB2","genus_Oscillibacter",0.697346132128741,1.44358500357461e-07,1.38584160343163e-05,"genus"
"K","class_Bacilli",-0.67673630717109,4.57880585445715e-07,1.46521787342629e-05,"class"
"K","order_Lactobacillales",-0.678994918125353,4.0528850521239e-07,1.46521787342629e-05,"order"
"K","family_Streptococcaceae",-0.692123094297007,1.95151295183899e-07,1.46521787342629e-05,"family"
"Water","family_Ruminococcaceae",0.696357989836251,1.5290560988767e-07,1.46789385492163e-05,"family"
"VitB2","family_Ruminococcaceae",0.681818181818182,3.47436674087853e-07,1.66769603562169e-05,"family"
"Mg","family_Ruminococcaceae",0.69042913608131,2.14907878209681e-07,2.06311563081294e-05,"family"
"Panto","family_Clostridiales_Incertae.Sedis.XIII",0.675917360155407,4.78466553897175e-07,2.29663945870644e-05,"family"
"K","family_Ruminococcaceae",0.661067193675889,1.03769577198294e-06,2.49046985275906e-05,"family"
"Fe","genus_Streptococcus",-0.661067193675889,1.03769577198295e-06,2.49046985275908e-05,"genus"
"percent_fat_cal","class_Bacilli",0.66501976284585,8.48029579299356e-07,2.71369465375794e-05,"class"
"percent_fat_cal","order_Lactobacillales",0.668548842461886,7.06379847849705e-07,2.71369465375794e-05,"order"
"percent_fat_cal","family_Streptococcaceae",0.671654432523998,6.00218880289086e-07,2.71369465375794e-05,"family"
"Fat","class_Bacilli",0.66501976284585,8.48029579299356e-07,2.71369465375794e-05,"class"
"Fat","order_Lactobacillales",0.668548842461886,7.06379847849705e-07,2.71369465375794e-05,"order"
"Fat","family_Streptococcaceae",0.671654432523998,6.00218880289086e-07,2.71369465375794e-05,"family"
"percent_fat_cal","genus_Streptococcus",0.658949745906268,1.15478676605614e-06,2.77148823853474e-05,"genus"
"Fat","genus_Streptococcus",0.658949745906268,1.15478676605614e-06,2.77148823853474e-05,"genus"
"BetaCaro","family_Porphyromonadaceae",0.66501976284585,8.48029579299356e-07,2.8141477817411e-05,"family"
"BetaCaro","genus_Parasutterella",-0.664312271500115,8.79421181794095e-07,2.8141477817411e-05,"genus"
"OCarb","class_Erysipelotrichia",0.663890457368718,8.98646254701545e-07,2.87566801504494e-05,"class"
"OCarb","order_Erysipelotrichales",0.663890457368718,8.98646254701545e-07,2.87566801504494e-05,"order"
"OCarb","family_Erysipelotrichaceae",0.663890457368718,8.98646254701545e-07,2.87566801504494e-05,"family"
"W3","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.683960540324708,3.08764372013661e-07,2.96413797133114e-05,"genus"
"VitA_RAE","phylum_unclassified_Bacteria",-0.638310257459943,3.13840087647938e-06,4.30409263060029e-05,"phylum"
"VitA_RAE","class_unclassified_Bacteria",-0.638310257459943,3.13840087647938e-06,4.30409263060029e-05,"class"
"VitA_RAE","order_unclassified_Bacteria",-0.638310257459943,3.13840087647938e-06,4.30409263060029e-05,"order"
"VitA_RAE","family_Porphyromonadaceae",0.644409937888199,2.3536991029691e-06,4.30409263060029e-05,"family"
"VitA_RAE","family_unclassified_Bacteria",-0.638310257459943,3.13840087647938e-06,4.30409263060029e-05,"family"
"VitA_RAE","genus_unclassified_Bacteria",-0.638310257459943,3.13840087647938e-06,4.30409263060029e-05,"genus"
"VitD_IU","genus_unclassified_Coriobacteriaceae",-0.676595143986448,4.61369310488392e-07,4.42914538068856e-05,"genus"
"percent_pro_cal","class_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"class"
"percent_pro_cal","order_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"order"
"percent_pro_cal","family_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"family"
"percent_pro_cal","genus_Anaerovorax",-0.672917352737163,5.61445563495799e-07,4.51910227770069e-05,"genus"
"percent_pro_cal","genus_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"genus"
"Pro","class_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"class"
"Pro","order_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"order"
"Pro","family_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"family"
"Pro","genus_Anaerovorax",-0.672917352737163,5.61445563495799e-07,4.51910227770069e-05,"genus"
"Pro","genus_unclassified_Firmicutes",-0.644409937888199,2.35369910296911e-06,4.51910227770069e-05,"genus"
"Retinol","family_Acidaminococcaceae",0.674783877208191,5.08379103105287e-07,4.88043938981076e-05,"family"
"SatFat","phylum_Bacteroidetes",0.64059853190288,2.81936389528658e-06,5.41317867895024e-05,"phylum"
"SatFat","class_Bacteroidia",0.64059853190288,2.81936389528658e-06,5.41317867895024e-05,"class"
"SatFat","order_Bacteroidales",0.64059853190288,2.81936389528658e-06,5.41317867895024e-05,"order"
"SatFat","genus_Phascolarctobacterium",0.650037381139555,1.79475061902836e-06,5.41317867895024e-05,"genus"
"VitB6","order_Lactobacillales",-0.650621118012422,1.74442298458624e-06,5.58215355067598e-05,"order"
"VitB6","family_Streptococcaceae",-0.656973461321287,1.27500091050224e-06,5.58215355067598e-05,"family"
"Disacc","genus_Collinsella",0.629728966685488,4.65551484371423e-06,5.58661781245708e-05,"genus"
"VitB6","class_Bacilli",-0.64257481648786,2.56822637577292e-06,5.78386905315124e-05,"class"
"VitB6","genus_Faecalibacterium",0.639186900056465,3.01243179851627e-06,5.78386905315124e-05,"genus"
"SatFat","family_Bacteroidaceae",0.631281761716544,4.33872508743412e-06,5.95025154848108e-05,"family"
"SatFat","genus_Bacteroides",0.631281761716544,4.33872508743412e-06,5.95025154848108e-05,"genus"
"Disacc","phylum_Actinobacteria",0.620976849237719,6.87688818818636e-06,6.41730089029797e-05,"phylum"
"Disacc","class_Actinobacteria",0.620976849237719,6.87688818818636e-06,6.41730089029797e-05,"class"
"Disacc","order_Coriobacteriales",0.617447769621683,8.02162611287246e-06,6.41730089029797e-05,"order"
"Disacc","family_Coriobacteriaceae",0.617447769621683,8.02162611287246e-06,6.41730089029797e-05,"family"
"MonoFat","class_Negativicutes",0.640457368718238,2.83814309906596e-06,7.52174414413389e-05,"class"
"MonoFat","order_Selenomonadales",0.640457368718238,2.83814309906596e-06,7.52174414413389e-05,"order"
"MonoFat","family_Veillonellaceae",0.654419925237325,1.44750140012777e-06,7.52174414413389e-05,"family"
"MonoFat","genus_Roseburia",-0.638339920948617,3.13406006005579e-06,7.52174414413389e-05,"genus"
"Chol","phylum_Actinobacteria",-0.632975719932242,4.01589648485323e-06,7.92539964444547e-05,"phylum"
"Chol","class_Actinobacteria",-0.632975719932242,4.01589648485323e-06,7.92539964444547e-05,"class"
"Chol","order_Coriobacteriales",-0.63382269904009,3.86293273000457e-06,7.92539964444547e-05,"order"
"Chol","family_Clostridiaceae.1",-0.628355426540283,4.95337477777842e-06,7.92539964444547e-05,"family"
"Chol","family_Coriobacteriaceae",-0.63382269904009,3.86293273000457e-06,7.92539964444547e-05,"family"
"Chol","genus_Clostridium.sensu.stricto",-0.628355426540283,4.95337477777842e-06,7.92539964444547e-05,"genus"
"W6","genus_Roseburia",-0.665302089215133,8.35795221001469e-07,8.0236341216141e-05,"genus"
"SatCals","phylum_Bacteroidetes",0.642857142857143,2.5340870195415e-06,8.10907846253281e-05,"phylum"
"SatCals","class_Bacteroidia",0.642857142857143,2.5340870195415e-06,8.10907846253281e-05,"class"
"SatCals","order_Bacteroidales",0.642857142857143,2.5340870195415e-06,8.10907846253281e-05,"order"
"Cu","genus_Oscillibacter",0.648503670242801,1.93345340141093e-06,9.28057632677246e-05,"genus"
"VitB_NE","class_Negativicutes",-0.632552230378317,4.09445650592464e-06,9.82669561421913e-05,"class"
"VitB_NE","order_Selenomonadales",-0.632552230378317,4.09445650592464e-06,9.82669561421913e-05,"order"
"VitB_NE","genus_Parasutterella",-0.636560884510635,3.40443898794157e-06,9.82669561421913e-05,"genus"
"SatFat","phylum_Firmicutes",-0.616741953698476,8.27063690694765e-06,9.92476428833718e-05,"phylum"
"Caroten","genus_Parabacteroides",0.661067193675889,1.03769577198294e-06,9.96187941103626e-05,"genus"
"SatFat","family_Acidaminococcaceae",0.61208240733861,1.01014096518552e-05,9.99231185731846e-05,"family"
"SatFat","genus_Streptococcus",0.611377752682101,1.04086581847067e-05,9.99231185731846e-05,"genus"
"SatCals","genus_Clostridium.XlVa",0.630717108977979,4.45154542325302e-06,0.000106837090158072,"genus"
"Chol","genus_Butyricimonas",0.618071577420744,7.8073118542842e-06,0.000107071705430183,"genus"
"Se","genus_Blautia",0.628740824392998,4.86807332748062e-06,0.000116833759859535,"genus"
"Energy","class_Erysipelotrichia",-0.634669678147939,3.71536182720738e-06,0.000118891578470636,"class"
"Energy","order_Erysipelotrichales",-0.634669678147939,3.71536182720738e-06,0.000118891578470636,"order"
"Energy","family_Erysipelotrichaceae",-0.634669678147939,3.71536182720738e-06,0.000118891578470636,"family"
"VitB2","genus_Ruminococcus",-0.634542468142819,3.73718863757945e-06,0.000119590036402542,"genus"
"OCarb","family_Ruminococcaceae",0.625776397515528,5.56062555637501e-06,0.000133455013353,"family"
"percent_carb_cal","class_Erysipelotrichia",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"class"
"percent_carb_cal","order_Erysipelotrichales",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"order"
"percent_carb_cal","family_Erysipelotrichaceae",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"family"
"percent_carb_cal","genus_Holdemania",0.632514535087744,4.10151750645995e-06,0.000143006364179959,"genus"
"Carb","class_Erysipelotrichia",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"class"
"Carb","order_Erysipelotrichales",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"order"
"Carb","family_Erysipelotrichaceae",0.624223602484472,5.95859850749831e-06,0.000143006364179959,"family"
"Carb","genus_Holdemania",0.632514535087744,4.10151750645995e-06,0.000143006364179959,"genus"
"Zn","family_Acidaminococcaceae",0.651996209828953,1.63098355090556e-06,0.000156574420886934,"family"
"SolFib","family_Sutterellaceae",-0.651481588894139,1.6726132844792e-06,0.000160570875310003,"family"
"VitB12","genus_unclassified_Coriobacteriaceae",-0.650338791643139,1.76859878352754e-06,0.000169785483218644,"genus"
"VitD_mcg","genus_unclassified_Coriobacteriaceae",-0.650197628458498,1.78080257757784e-06,0.000170957047447473,"genus"
"K","genus_Clostridium.XVIII",-0.614987718174836,8.92066091008526e-06,0.000171276689473637,"genus"
"Chrom","genus_unclassified_Coriobacteriaceae",-0.609824957651045,1.11162845305232e-05,0.000177860552488371,"genus"
"VitB_NE","family_Sutterellaceae",-0.611646851672077,1.02903236067965e-05,0.000197574213250494,"family"
"VitB2","family_Clostridiaceae.1",0.602734265872612,1.49450770242457e-05,0.000204961056332512,"family"
"VitB2","genus_Clostridium.IV",0.602907961603614,1.48383697844125e-05,0.000204961056332512,"genus"
"VitB2","genus_Clostridium.sensu.stricto",0.602734265872612,1.49450770242457e-05,0.000204961056332512,"genus"
"VitB2","genus_unclassified_Ruminococcaceae",0.614201016374929,9.22716459980489e-06,0.000204961056332512,"genus"
"VitB3","genus_Clostridium.XlVa",-0.602343308865048,1.51878377997659e-05,0.000208290346968219,"genus"
"SatCals","phylum_Firmicutes",-0.606154714850367,1.29681794584683e-05,0.000209741218054024,"phylum"
"SatCals","family_Acidaminococcaceae",0.602174725869376,1.5293630483106e-05,0.000209741218054024,"family"
"SatCals","genus_Phascolarctobacterium",0.604531147112089,1.38744702681435e-05,0.000209741218054024,"genus"
"Se","genus_Streptococcus",-0.610107284020327,1.09844240438343e-05,0.000210900941641618,"genus"
"Na","genus_Oscillibacter",0.621541501976285,6.70836438641807e-06,0.000214667660365378,"genus"
"W3","family_Clostridiales_Incertae.Sedis.XIII",0.621136204473702,6.82893707497778e-06,0.000226059222337037,"family"
"W3","genus_Veillonella",-0.620363522304439,7.06435069803239e-06,0.000226059222337037,"genus"
"Caroten","phylum_Verrucomicrobia",0.596273291925466,1.94523046396217e-05,0.000233344321527955,"phylum"
"Caroten","phylum_unclassified_Bacteria",-0.588285499624915,2.67373701750781e-05,0.000233344321527955,"phylum"
"Caroten","class_Verrucomicrobiae",0.596273291925466,1.94523046396217e-05,0.000233344321527955,"class"
"Caroten","class_unclassified_Bacteria",-0.588285499624915,2.67373701750781e-05,0.000233344321527955,"class"
"Caroten","order_Verrucomicrobiales",0.596273291925466,1.94523046396217e-05,0.000233344321527955,"order"
"Caroten","order_unclassified_Bacteria",-0.588285499624915,2.67373701750781e-05,0.000233344321527955,"order"
"Caroten","family_Verrucomicrobiaceae",0.596273291925466,1.94523046396217e-05,0.000233344321527955,"family"
"Caroten","family_unclassified_Bacteria",-0.588285499624915,2.67373701750781e-05,0.000233344321527955,"family"
"Caroten","genus_Akkermansia",0.596273291925466,1.94523046396217e-05,0.000233344321527955,"genus"
"Caroten","genus_unclassified_Bacteria",-0.588285499624915,2.67373701750781e-05,0.000233344321527955,"genus"
"SatFat","class_Clostridia",-0.585827216261999,2.94376026540135e-05,0.000235500821232108,"class"
"SatFat","order_Clostridiales",-0.585827216261999,2.94376026540135e-05,0.000235500821232108,"order"
"Chol","genus_Collinsella",-0.595990965556183,1.96750947927107e-05,0.000236101137512528,"genus"
"TransFat","genus_Clostridium.XlVa",0.641869000564653,2.65544289850998e-06,0.000254922518256958,"genus"
"VitB_NE","genus_Blautia",0.596979107848673,1.89054130080349e-05,0.000302486608128559,"genus"
"VitB_NE","family_Streptococcaceae",-0.592885375494071,2.22850464537591e-05,0.000305623494222982,"family"
"VitB12","order_Enterobacteriales",-0.6065148605309,1.27746606100664e-05,0.000306591854641594,"order"
"VitB12","family_Enterobacteriaceae",-0.6065148605309,1.27746606100664e-05,0.000306591854641594,"family"
"VitB12","genus_Streptococcus",-0.609966120835686,1.10501734775355e-05,0.000306591854641594,"genus"
"VitB3","class_Clostridia",0.583286278938453,3.24889866851943e-05,0.000311894272177865,"class"
"VitB3","order_Clostridiales",0.583286278938453,3.24889866851943e-05,0.000311894272177865,"order"
"VitB3","genus_unclassified_Porphyromonadaceae",-0.588940842499155,2.60568697615363e-05,0.000311894272177865,"genus"
"Fib","phylum_Verrucomicrobia",0.600508187464709,1.63764604716251e-05,0.000314428041055201,"phylum"
"Fib","class_Verrucomicrobiae",0.600508187464709,1.63764604716251e-05,0.000314428041055201,"class"
"Fib","order_Verrucomicrobiales",0.600508187464709,1.63764604716251e-05,0.000314428041055201,"order"
"Fib","family_Verrucomicrobiaceae",0.600508187464709,1.63764604716251e-05,0.000314428041055201,"family"
"Fib","genus_Akkermansia",0.600508187464709,1.63764604716251e-05,0.000314428041055201,"genus"
"Na","family_Peptostreptococcaceae",-0.599520045172219,1.70512858849232e-05,0.000327384688990526,"family"
"Na","genus_Clostridium.XI",-0.599520045172219,1.70512858849232e-05,0.000327384688990526,"genus"
"Energy","family_Acidaminococcaceae",0.601325496029156,1.58369189287179e-05,0.000333086051463387,"family"
"Energy","genus_Coprococcus",-0.599096555618295,1.73482318470514e-05,0.000333086051463387,"genus"
"Se","class_Clostridia",0.590485601355166,2.45151063972204e-05,0.000336207173447594,"class"
"Se","order_Clostridiales",0.590485601355166,2.45151063972204e-05,0.000336207173447594,"order"
"VitB3","genus_Blautia",0.577498588368154,4.05486904717288e-05,0.000353879480480543,"genus"
"Na","family_Acidaminococcaceae",0.591842429480032,2.32303354010979e-05,0.000371685366417566,"family"
"Se","genus_Parasutterella",-0.583281089851245,3.24955038042626e-05,0.000389946045651151,"genus"
"SatCals","family_Bacteroidaceae",0.579616036137775,3.74092048199115e-05,0.000399031518079056,"family"
"SatCals","genus_Bacteroides",0.579616036137775,3.74092048199115e-05,0.000399031518079056,"genus"
"Fe","genus_Faecalibacterium",0.594438170525127,2.09428262497911e-05,0.000402102263995989,"genus"
"Phos","genus_Streptococcus",-0.630011293054771,4.59637552573687e-06,0.000441252050470739,"genus"
"Caroten","family_Porphyromonadaceae",0.568746470920384,5.62472283945786e-05,0.000449977827156629,"family"
"VitE_a_Toco","genus_Eggerthella",-0.582824899671876,3.30731425079392e-05,0.000453574525823166,"genus"
"VitA_RAE","genus_Coprococcus",-0.578910220214568,3.84301033459166e-05,0.000461161240150999,"genus"
"TransFat","phylum_Bacteroidetes",0.595426312817617,2.01277104483744e-05,0.000483065050760985,"phylum"
"TransFat","class_Bacteroidia",0.595426312817617,2.01277104483744e-05,0.000483065050760985,"class"
"TransFat","order_Bacteroidales",0.595426312817617,2.01277104483744e-05,0.000483065050760985,"order"
"Panto","genus_Veillonella",-0.601003658396533,1.60473999961874e-05,0.000513516799877997,"genus"
"Caff","phylum_Actinobacteria",0.579088131334719,3.81703981895026e-05,0.000523652465143082,"phylum"
"Caff","phylum_unclassified_Bacteria",0.569577944328276,5.45471317857377e-05,0.000523652465143082,"phylum"
"Caff","class_Actinobacteria",0.579088131334719,3.81703981895026e-05,0.000523652465143082,"class"
"Caff","class_unclassified_Bacteria",0.569577944328276,5.45471317857377e-05,0.000523652465143082,"class"
"Caff","order_Coriobacteriales",0.578663787320551,3.8792501391535e-05,0.000523652465143082,"order"
"Caff","order_unclassified_Bacteria",0.569577944328276,5.45471317857377e-05,0.000523652465143082,"order"
"Caff","family_Coriobacteriaceae",0.578663787320551,3.8792501391535e-05,0.000523652465143082,"family"
"Caff","family_unclassified_Bacteria",0.569577944328276,5.45471317857377e-05,0.000523652465143082,"family"
"Caff","genus_Parasutterella",0.605367381231723,1.34006560155915e-05,0.000523652465143082,"genus"
"Caff","genus_unclassified_Bacteria",0.569577944328276,5.45471317857377e-05,0.000523652465143082,"genus"
"Sugar","family_unclassified_Clostridiales",0.587380011293055,2.77044106311908e-05,0.000531924684118863,"family"
"Sugar","genus_unclassified_Clostridiales",0.587380011293055,2.77044106311908e-05,0.000531924684118863,"genus"
"SatCals","class_Clostridia",-0.566487859966121,6.11122338694396e-05,0.000533343131951472,"class"
"SatCals","order_Clostridiales",-0.566487859966121,6.11122338694396e-05,0.000533343131951472,"order"
"Alcohol","genus_Faecalibacterium",0.625734217640384,5.57110412136625e-06,0.00053482599565116,"genus"
"MonSac","class_Erysipelotrichia",0.581733483907397,3.44934380992597e-05,0.000551895009588155,"class"
"MonSac","order_Erysipelotrichales",0.581733483907397,3.44934380992597e-05,0.000551895009588155,"order"
"MonSac","family_Erysipelotrichaceae",0.581733483907397,3.44934380992597e-05,0.000551895009588155,"family"
"MonSac","genus_Clostridium.XlVb",-0.586815358554489,2.83235487038307e-05,0.000551895009588155,"genus"
"VitB12","class_Gammaproteobacteria",-0.586307119371553,2.88916346078491e-05,0.000554719384470703,"class"
"VitA_RAE","genus_Phascolarctobacterium",0.570383384853005,5.29451000558614e-05,0.000564747733929188,"genus"
"VitB3","family_Veillonellaceae",-0.56228393058072,7.12016572589606e-05,0.000569613258071685,"family"
"MonoFat","genus_Lachnospiracea_incertae_sedis",-0.585544889892716,2.97631904748085e-05,0.000571453257116324,"genus"
"VitA_RAE","phylum_Verrucomicrobia",0.557876905702993,8.33877971187634e-05,0.000571802037385806,"phylum"
"VitA_RAE","class_Verrucomicrobiae",0.557876905702993,8.33877971187634e-05,0.000571802037385806,"class"
"VitA_RAE","order_Verrucomicrobiales",0.557876905702993,8.33877971187634e-05,0.000571802037385806,"order"
"VitA_RAE","family_Verrucomicrobiaceae",0.557876905702993,8.33877971187634e-05,0.000571802037385806,"family"
"VitA_RAE","genus_Akkermansia",0.557876905702993,8.33877971187634e-05,0.000571802037385806,"genus"
"percent_fat_cal","class_Clostridia",-0.580745341614907,3.5827228523699e-05,0.000573235656379184,"class"
"percent_fat_cal","order_Clostridiales",-0.580745341614907,3.5827228523699e-05,0.000573235656379184,"order"
"Fat","class_Clostridia",-0.580745341614907,3.5827228523699e-05,0.000573235656379184,"class"
"Fat","order_Clostridiales",-0.580745341614907,3.5827228523699e-05,0.000573235656379184,"order"
"VitA_IU","family_Porphyromonadaceae",0.607848673066064,1.20808346034404e-05,0.000579880060965138,"family"
"percent_carb_cal","family_unclassified_Clostridiales",0.580180688876341,3.6610404708932e-05,0.000585766475342912,"family"
"percent_carb_cal","genus_unclassified_Clostridiales",0.580180688876341,3.6610404708932e-05,0.000585766475342912,"genus"
"Carb","family_unclassified_Clostridiales",0.580180688876341,3.6610404708932e-05,0.000585766475342912,"family"
"Carb","genus_unclassified_Clostridiales",0.580180688876341,3.6610404708932e-05,0.000585766475342912,"genus"
"percent_fat_cal","class_Negativicutes",0.570722755505364,5.22830380604312e-05,0.000627396456725175,"class"
"percent_fat_cal","order_Selenomonadales",0.570722755505364,5.22830380604312e-05,0.000627396456725175,"order"
"Fat","class_Negativicutes",0.570722755505364,5.22830380604312e-05,0.000627396456725175,"class"
"Fat","order_Selenomonadales",0.570722755505364,5.22830380604312e-05,0.000627396456725175,"order"
"Retinol","class_Erysipelotrichia",-0.582721626199887,3.32052068569296e-05,0.000637539971653048,"class"
"Retinol","order_Erysipelotrichales",-0.582721626199887,3.32052068569296e-05,0.000637539971653048,"order"
"Retinol","family_Erysipelotrichaceae",-0.582721626199887,3.32052068569296e-05,0.000637539971653048,"family"
"Retinol","family_Lachnospiraceae",-0.595426312817617,2.01277104483744e-05,0.000637539971653048,"family"
"SatFat","family_Streptococcaceae",0.556888763410503,8.63682935769636e-05,0.000637796629491424,"family"
"VitB_NE","class_Betaproteobacteria",-0.560652737710502,7.55090490068589e-05,0.000658988064059859,"class"
"VitB_NE","order_Burkholderiales",-0.560652737710502,7.55090490068589e-05,0.000658988064059859,"order"
"VitB_NE","order_Lactobacillales",-0.564935064935065,6.46762469730742e-05,0.000658988064059859,"order"
"VitB_NE","genus_Anaerovorax",-0.563417693995725,6.8340979700925e-05,0.000658988064059859,"genus"
"percent_pro_cal","genus_Streptococcus",-0.576933935629588,4.14256063571805e-05,0.000662809701714888,"genus"
