"data_set1","data_set2","cor","p","p_adjust","level"
"BetaCaro","family_Rikenellaceae",0.839002267573696,1.06729511680634e-06,3.4153443737803e-05,"family"
"BetaCaro","genus_Alistipes",0.839002267573696,1.06729511680634e-06,3.4153443737803e-05,"genus"
"VitK","family_Lachnospiraceae",0.81859410430839,3.21760218696914e-06,3.43210899943375e-05,"family"
"VitB12","phylum_Actinobacteria",-0.81859410430839,3.21760218696914e-06,3.86112262436297e-05,"phylum"
"VitB12","class_Actinobacteria",-0.81859410430839,3.21760218696914e-06,3.86112262436297e-05,"class"
"Zn","genus_Butyricicoccus",-0.824263038548753,2.40180488703247e-06,4.61146538310234e-05,"genus"
"SugAdd","phylum_Bacteroidetes",0.81760021837795,3.38337174931784e-06,4.64005268477876e-05,"phylum"
"SugAdd","class_Bacteroidia",0.81760021837795,3.38337174931784e-06,4.64005268477876e-05,"class"
"SugAdd","order_Bacteroidales",0.81760021837795,3.38337174931784e-06,4.64005268477876e-05,"order"
"SugAdd","phylum_Actinobacteria",-0.811842470361203,4.50018572224847e-06,4.80019810373171e-05,"phylum"
"SugAdd","class_Actinobacteria",-0.811842470361203,4.50018572224847e-06,4.80019810373171e-05,"class"
"PolyFat","class_Deltaproteobacteria",-0.82766439909297,2.00528581745707e-06,4.81268596189698e-05,"class"
"PolyFat","order_Desulfovibrionales",-0.82766439909297,2.00528581745707e-06,4.81268596189698e-05,"order"
"PolyFat","family_Desulfovibrionaceae",-0.82766439909297,2.00528581745707e-06,4.81268596189698e-05,"family"
"PolyFat","genus_Bilophila",-0.82766439909297,2.00528581745707e-06,4.81268596189698e-05,"genus"
"PolyFat","genus_Faecalibacterium",0.821995464852608,2.7031198455648e-06,5.18999010348442e-05,"genus"
"percent_carb_cal","genus_Erysipelotrichaceae_incertae_sedis",0.820861678004535,2.8659064064388e-06,5.5025403003625e-05,"genus"
"Retinol","genus_Ruminococcus",-0.849265469611039,5.77733711793909e-07,5.54624363322153e-05,"genus"
"Alcohol","family_Clostridiaceae.1",0.807736642269961,5.48342983733067e-06,5.84899182648605e-05,"family"
"Alcohol","genus_Clostridium.sensu.stricto",0.807736642269961,5.48342983733067e-06,5.84899182648605e-05,"genus"
"VitC","family_Rikenellaceae",0.815192743764172,3.8164741070418e-06,6.10635857126688e-05,"family"
"VitC","genus_Alistipes",0.815192743764172,3.8164741070418e-06,6.10635857126688e-05,"genus"
"Biot","genus_Prevotella",0.846938775510204,6.66555218136748e-07,6.39893009411278e-05,"genus"
"Fe","class_Deltaproteobacteria",-0.793650793650794,1.04425593220229e-05,7.71142842241688e-05,"class"
"Fe","order_Desulfovibrionales",-0.793650793650794,1.04425593220229e-05,7.71142842241688e-05,"order"
"Fe","family_Desulfovibrionaceae",-0.793650793650794,1.04425593220229e-05,7.71142842241688e-05,"family"
"Fe","genus_Bilophila",-0.793650793650794,1.04425593220229e-05,7.71142842241688e-05,"genus"
"SugAdd","family_Prevotellaceae",0.799175424724362,8.15978591042382e-06,7.83339447400686e-05,"family"
"Retinol","class_unclassified_Firmicutes",0.80952380952381,5.03438487001384e-06,8.05501579202214e-05,"class"
"Retinol","order_unclassified_Firmicutes",0.80952380952381,5.03438487001384e-06,8.05501579202214e-05,"order"
"Retinol","family_unclassified_Firmicutes",0.80952380952381,5.03438487001384e-06,8.05501579202214e-05,"family"
"Retinol","genus_Erysipelotrichaceae_incertae_sedis",-0.811791383219955,4.51139542596145e-06,8.05501579202214e-05,"genus"
"Retinol","genus_unclassified_Firmicutes",0.80952380952381,5.03438487001384e-06,8.05501579202214e-05,"genus"
"VitB12","genus_unclassified_Coriobacteriaceae",-0.800453514739229,7.69892025493997e-06,8.2121816052693e-05,"genus"
"Se","phylum_unclassified_Bacteria",-0.80952380952381,5.03438487001384e-06,8.32475033337015e-05,"phylum"
"Se","class_unclassified_Bacteria",-0.80952380952381,5.03438487001384e-06,8.32475033337015e-05,"class"
"Se","order_unclassified_Bacteria",-0.80952380952381,5.03438487001384e-06,8.32475033337015e-05,"order"
"Se","family_Bacteroidaceae",0.803854875283447,6.58194133717716e-06,8.32475033337015e-05,"family"
"Se","family_unclassified_Bacteria",-0.80952380952381,5.03438487001384e-06,8.32475033337015e-05,"family"
"Se","genus_Bacteroides",0.803854875283447,6.58194133717716e-06,8.32475033337015e-05,"genus"
"Se","genus_unclassified_Bacteria",-0.80952380952381,5.03438487001384e-06,8.32475033337015e-05,"genus"
"Se","genus_unclassified_Coriobacteriaceae",-0.802721088435374,6.93729194447513e-06,8.32475033337015e-05,"genus"
"W3","class_Betaproteobacteria",-0.815192743764172,3.8164741070418e-06,9.15953785690032e-05,"class"
"W3","order_Burkholderiales",-0.815192743764172,3.8164741070418e-06,9.15953785690032e-05,"order"
"W3","family_Sutterellaceae",-0.815192743764172,3.8164741070418e-06,9.15953785690032e-05,"family"
"W3","genus_unclassified_Coriobacteriaceae",-0.832199546485261,1.56687736062954e-06,9.15953785690032e-05,"genus"
"SatFat","order_Enterobacteriales",0.825276896921367,2.27695432293276e-06,0.000109293807500772,"order"
"SatFat","family_Enterobacteriaceae",0.825276896921367,2.27695432293276e-06,0.000109293807500772,"family"
"Energy","genus_unclassified_Lachnospiraceae",-0.82312925170068,2.54853907310132e-06,0.000122329875508864,"genus"
"VitD_IU","genus_Parabacteroides",0.795918367346939,9.44552263440804e-06,0.000129538596129025,"genus"
"Chln","genus_Butyricimonas",0.833712858943268,1.44072798541693e-06,0.000138309886600025,"genus"
"Fe","order_Lactobacillales",-0.777777777777778,2.04019461680708e-05,0.0001398990594382,"order"
"Se","genus_Oscillibacter",-0.787981859410431,1.3349642997954e-05,0.000142396191978176,"genus"
"VitD_IU","family_Porphyromonadaceae",0.789115646258504,1.27172495384833e-05,0.0001526069944618,"family"
"percent_fat_cal","phylum_Bacteroidetes",0.803854875283447,6.58194133717716e-06,0.000157966592092252,"phylum"
"percent_fat_cal","class_Bacteroidia",0.803854875283447,6.58194133717716e-06,0.000157966592092252,"class"
"percent_fat_cal","order_Bacteroidales",0.803854875283447,6.58194133717716e-06,0.000157966592092252,"order"
"percent_fat_cal","genus_Coprococcus",-0.825396825396825,2.26257130586869e-06,0.000157966592092252,"genus"
"PolyFat","class_Gammaproteobacteria",-0.793404134005783,1.05563904531436e-05,0.000168902247250297,"class"
"Disacc","class_Clostridia",0.808390022675737,5.31533642165541e-06,0.000170090765492973,"class"
"Disacc","order_Clostridiales",0.808390022675737,5.31533642165541e-06,0.000170090765492973,"order"
"W3","phylum_Proteobacteria",-0.795918367346939,9.44552263440794e-06,0.000181354034580632,"phylum"
"Disacc","family_Lachnospiraceae",0.800453514739229,7.69892025493997e-06,0.000184774086118559,"family"
"VitK","phylum_Firmicutes",0.777777777777778,2.04019461680706e-05,0.000195858683213478,"phylum"
"TotFib","genus_unclassified_Lachnospiraceae",0.789115646258504,1.27172495384833e-05,0.000203475992615733,"genus"
"Zn","genus_Erysipelotrichaceae_incertae_sedis",-0.789115646258504,1.27172495384833e-05,0.000203475992615734,"genus"
"VitB12","family_Porphyromonadaceae",0.775510204081633,2.23521092521767e-05,0.000214580248820896,"family"
"Disacc","genus_Blautia",0.791383219954649,1.15307858594701e-05,0.000221391088501826,"genus"
"Folate","class_Bacilli",-0.791383219954649,1.15307858594701e-05,0.000221391088501827,"class"
"Folate","class_Gammaproteobacteria",-0.824138583960096,2.41753912321706e-06,0.000221391088501827,"class"
"Folate","family_Streptococcaceae",-0.791383219954649,1.15307858594701e-05,0.000221391088501827,"family"
"Folate","genus_Streptococcus",-0.791383219954649,1.15307858594701e-05,0.000221391088501827,"genus"
"Folate","genus_unclassified_Porphyromonadaceae",-0.809659986999327,5.00153535003645e-06,0.000221391088501827,"genus"
"VitC","class_Clostridia",0.780045351473923,1.86023529647381e-05,0.000223228235576857,"class"
"VitC","order_Clostridiales",0.780045351473923,1.86023529647381e-05,0.000223228235576857,"order"
"TransFat","genus_Clostridium.XlVa",-0.824263038548753,2.40180488703247e-06,0.000230573269155117,"genus"
"Disacc","phylum_Firmicutes",0.776643990929705,2.13575573193986e-05,0.000238422498689885,"phylum"
"Disacc","family_Clostridiales_Incertae.Sedis.XIII",0.782312925170068,1.69432998213427e-05,0.000238422498689885,"family"
"Disacc","genus_Ruminococcus",0.775886202645316,2.20178875350157e-05,0.000238422498689885,"genus"
"Disacc","genus_unclassified_Lachnospiraceae",0.775510204081633,2.23521092521767e-05,0.000238422498689885,"genus"
"Zn","genus_Blautia",-0.77891156462585,1.94839684562816e-05,0.000267208710257576,"genus"
"SatFat","genus_Coprococcus",-0.798185941043084,8.53305057867455e-06,0.000273057618517586,"genus"
"Iodine","genus_Prevotella",0.820861678004535,2.8659064064388e-06,0.000275127015018125,"genus"
"VitC","phylum_Firmicutes",0.770975056689342,2.67471793971507e-05,0.00028530324690294,"phylum"
"Cu","genus_Clostridium.XlVb",-0.789115646258504,1.27172495384833e-05,0.0003052139889236,"genus"
"Folate","phylum_Proteobacteria",-0.777777777777778,2.04019461680708e-05,0.000306046218539475,"phylum"
"Folate","class_Betaproteobacteria",-0.766439909297052,3.18798144311953e-05,0.000306046218539475,"class"
"Folate","order_Burkholderiales",-0.766439909297052,3.18798144311953e-05,0.000306046218539475,"order"
"Folate","order_Lactobacillales",-0.773242630385487,2.44634500801533e-05,0.000306046218539475,"order"
"Folate","family_Sutterellaceae",-0.766439909297052,3.18798144311953e-05,0.000306046218539475,"family"
"percent_fat_cal","genus_Erysipelotrichaceae_incertae_sedis",-0.783446712018141,1.6163493543704e-05,0.000310339076039116,"genus"
"VitB12","genus_Parabacteroides",0.763038548752835,3.62746968836716e-05,0.000316579172802952,"genus"
"Phos","class_Clostridia",-0.794784580498866,9.93306598091598e-06,0.000317858111389311,"class"
"Phos","order_Clostridiales",-0.794784580498866,9.93306598091598e-06,0.000317858111389311,"order"
"Phos","genus_Ruminococcus",-0.815135577999075,3.8273254521457e-06,0.000317858111389311,"genus"
"VitK","genus_Lachnospiracea_incertae_sedis",0.761904761904762,3.78527423849587e-05,0.00033035120626873,"genus"
"PolyFat","genus_unclassified_Porphyromonadaceae",-0.772910290183075,2.47871008692007e-05,0.000339937383349038,"genus"
"VitC","family_Lachnospiraceae",0.760770975056689,3.9490375887641e-05,0.000344643280473958,"family"
"VitC","genus_Clostridium.XlVb",0.760770975056689,3.9490375887641e-05,0.000344643280473958,"genus"
"VitC","genus_unclassified_Porphyromonadaceae",-0.75774374863986,4.41694668680732e-05,0.000353355734944586,"genus"
"percent_fat_cal","genus_unclassified_Lachnospiraceae",-0.775510204081633,2.23521092521769e-05,0.000357633748034831,"genus"
"BetaCaro","family_Lachnospiraceae",0.783446712018141,1.61634935437039e-05,0.000387923845048893,"family"
"K","genus_Lachnospiracea_incertae_sedis",0.799319727891156,8.10656644348208e-06,0.00038911518928714,"genus"
"VitC","genus_Lachnospiracea_incertae_sedis",0.752834467120181,5.27880157671493e-05,0.00038981919335741,"genus"
"VitC","phylum_Proteobacteria",-0.750566893424036,5.72403225705144e-05,0.000392505069054956,"phylum"
"percent_carb_cal","genus_unclassified_Lachnospiraceae",0.772108843537415,2.55830412634641e-05,0.000409328660215426,"genus"
"Caff","genus_Anaerovorax",0.798185941043084,8.53305057867469e-06,0.000409586427776385,"genus"
"Caff","genus_unclassified_Ruminococcaceae",0.804988662131519,6.24269058605312e-06,0.000409586427776385,"genus"
"SugAdd","genus_Barnesiella",-0.753954965101753,5.07016172220801e-05,0.000442486841210881,"genus"
"Disacc","genus_Dorea",0.756235827664399,4.66754986902092e-05,0.000448084787426008,"genus"
"TotFib","family_Veillonellaceae",0.7615313710902,3.83853927874307e-05,0.000460624713449168,"family"
"TotFib","genus_Veillonella",0.7615313710902,3.83853927874307e-05,0.000460624713449168,"genus"
"W3","genus_Roseburia",0.768707482993197,2.92151363135511e-05,0.000467442181016817,"genus"
"Phos","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.777777777777778,2.04019461680708e-05,0.000489646708033699,"genus"
"W6","class_Deltaproteobacteria",-0.772108843537415,2.55830412634641e-05,0.000491194392258511,"class"
"W6","order_Desulfovibrionales",-0.772108843537415,2.55830412634641e-05,0.000491194392258511,"order"
"W6","family_Desulfovibrionaceae",-0.772108843537415,2.55830412634641e-05,0.000491194392258511,"family"
"W6","genus_Bilophila",-0.772108843537415,2.55830412634641e-05,0.000491194392258511,"genus"
"W6","genus_Faecalibacterium",0.780045351473923,1.86023529647381e-05,0.000491194392258511,"genus"
"Se","genus_Parasutterella",-0.751700680272109,5.49749147696518e-05,0.000527759181788657,"genus"
"BetaCaro","class_Clostridia",0.76530612244898,3.32900137279322e-05,0.000532640219646915,"class"
"BetaCaro","order_Clostridiales",0.76530612244898,3.32900137279322e-05,0.000532640219646915,"order"
"Moly","genus_Dorea",0.781179138321995,1.77558638355965e-05,0.000568187642739089,"genus"
"Moly","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.782312925170068,1.69432998213427e-05,0.000568187642739089,"genus"
"BetaCaro","genus_Dorea",0.753968253968254,5.06773106776872e-05,0.000608127728132247,"genus"
"BetaCaro","genus_Ruminococcus",0.755977099205004,4.7117714296509e-05,0.000608127728132247,"genus"
"SugAdd","order_Coriobacteriales",-0.739294845350202,8.45751195259694e-05,0.000624554728807159,"order"
"SugAdd","family_Coriobacteriaceae",-0.739294845350202,8.45751195259694e-05,0.000624554728807159,"family"
"Retinol","genus_unclassified_Lachnospiraceae",-0.756235827664399,4.66754986902094e-05,0.000640121124894301,"genus"
"Biot","family_Ruminococcaceae",0.786848072562358,1.40094401041171e-05,0.000672453124997621,"family"
"Water","genus_Butyricimonas",0.801551828776317,7.32131337633608e-06,0.000702846084128264,"genus"
"Phos","genus_Clostridium.XlVa",0.761904761904762,3.78527423849587e-05,0.000726772653791206,"genus"
"MonSac","family_Rikenellaceae",0.783446712018141,1.61634935437039e-05,0.000775847690097786,"family"
"MonSac","genus_Alistipes",0.783446712018141,1.61634935437039e-05,0.000775847690097786,"genus"
"Na","family_Acidaminococcaceae",0.799319727891156,8.10656644348208e-06,0.00077823037857428,"family"
"Energy","genus_Erysipelotrichaceae_incertae_sedis",-0.773242630385487,2.44634500801533e-05,0.000782830402564904,"genus"
"Moly","genus_Blautia",0.763038548752835,3.62746968836716e-05,0.000795011899082687,"genus"
"Moly","genus_Holdemania",0.759495097019535,4.14068697438899e-05,0.000795011899082687,"genus"
"Zn","genus_Ruminococcus",-0.745738131721414,6.78243371644007e-05,0.000813892045972808,"genus"
"VitK","genus_Ruminococcus",0.732655006603495,0.000105489478865736,0.000843915830925887,"genus"
"Folate","genus_Phascolarctobacterium",-0.7319250547114,0.000108041567626459,0.000942908226558184,"genus"
"SugAdd","family_Veillonellaceae",-0.71970127470502,0.000159484309260496,0.000956905855562973,"family"
"SugAdd","genus_Collinsella",-0.723173150903313,0.000143076317709284,0.000956905855562973,"genus"
"SugAdd","genus_Veillonella",-0.71970127470502,0.000159484309260496,0.000956905855562973,"genus"
"VitD_IU","phylum_Bacteroidetes",0.73015873015873,0.000114439903141436,0.000958557312533309,"phylum"
"VitD_IU","class_Bacteroidia",0.73015873015873,0.000114439903141436,0.000958557312533309,"class"
"VitD_IU","order_Bacteroidales",0.73015873015873,0.000114439903141436,0.000958557312533309,"order"
"VitD_IU","family_Veillonellaceae",-0.726243669290803,0.000129804636072219,0.000958557312533309,"family"
"VitD_IU","genus_Veillonella",-0.726243669290803,0.000129804636072219,0.000958557312533309,"genus"
"VitB12","order_Lactobacillales",-0.722222222222222,0.000147417917806729,0.00108862462380354,"order"
"VitB12","genus_Oscillibacter",-0.724489795918367,0.00013724807097293,0.00108862462380354,"genus"
"W3","class_Gammaproteobacteria",-0.741041737787324,7.97123261736868e-05,0.00109319761609628,"class"
"W3","genus_Parasutterella",-0.736961451247165,9.14715277031235e-05,0.00109765833243748,"genus"
"Disacc","genus_Roseburia",0.726757369614513,0.000127691874355323,0.00111440181255555,"genus"
"PolyFat","phylum_Proteobacteria",-0.73015873015873,0.000114439903141436,0.00111440181255555,"phylum"
"PolyFat","class_Betaproteobacteria",-0.726757369614513,0.000127691874355324,0.00111440181255555,"class"
"PolyFat","order_Burkholderiales",-0.726757369614513,0.000127691874355324,0.00111440181255555,"order"
"PolyFat","family_Sutterellaceae",-0.726757369614513,0.000127691874355324,0.00111440181255555,"family"
"Water","genus_Coprococcus",0.77437641723356,2.33869462021471e-05,0.00112257341770306,"genus"
"VitK","genus_Clostridium.XlVb",0.719954648526077,0.00015823411000322,0.00112385262512463,"genus"
"VitK","genus_Flavonifractor",0.718820861678005,0.000163895174497342,0.00112385262512463,"genus"
"Retinol","genus_Butyricicoccus",-0.735827664399093,9.49952491205015e-05,0.00113994298944602,"genus"
"VitB_NE","genus_Oscillibacter",-0.790249433106576,1.21112805603223e-05,0.00116268293379095,"genus"
"W3","class_Deltaproteobacteria",-0.718820861678005,0.000163895174497342,0.00121030282705729,"class"
"W3","order_Desulfovibrionales",-0.718820861678005,0.000163895174497342,0.00121030282705729,"order"
"W3","family_Desulfovibrionaceae",-0.718820861678005,0.000163895174497342,0.00121030282705729,"family"
"W3","genus_Bilophila",-0.718820861678005,0.000163895174497342,0.00121030282705729,"genus"
"W3","genus_unclassified_Porphyromonadaceae",-0.723910694428073,0.00013978566033144,0.00121030282705729,"genus"
"Mg","genus_Anaerotruncus",-0.786469584591825,1.42359726041877e-05,0.00136665337000202,"genus"
