"data_set1","data_set2","cor","p","p_adjust","level"
"Phos","genus_Clostridium.XVIII",-1,0,0,"genus"
"Na","phylum_Verrucomicrobia",-1,0,0,"phylum"
"Na","class_Verrucomicrobiae",-1,0,0,"class"
"Na","order_Verrucomicrobiales",-1,0,0,"order"
"Na","family_Verrucomicrobiaceae",-1,0,0,"family"
"Na","genus_Akkermansia",-1,0,0,"genus"
"Na","genus_Faecalibacterium",-1,0,0,"genus"
"W3","class_Bacilli",-1,0,0,"class"
"W3","order_Lactobacillales",-1,0,0,"order"
"W3","genus_Veillonella",-1,0,0,"genus"
"W6","genus_Barnesiella",-1,0,0,"genus"
"SatFat","genus_Ruminococcus",1,9.37045228299651e-72,1.28509059881095e-70,"genus"
"Mg","phylum_Verrucomicrobia",1,9.37045228299651e-72,1.28509059881095e-70,"phylum"
"Mg","class_Verrucomicrobiae",1,9.37045228299651e-72,1.28509059881095e-70,"class"
"Mg","order_Verrucomicrobiales",1,9.37045228299651e-72,1.28509059881095e-70,"order"
"Mg","family_Verrucomicrobiaceae",1,9.37045228299651e-72,1.28509059881095e-70,"family"
"Mg","genus_Akkermansia",1,9.37045228299651e-72,1.28509059881095e-70,"genus"
"Mg","genus_Faecalibacterium",1,9.37045228299651e-72,1.28509059881095e-70,"genus"
"Na","genus_Ruminococcus",1,9.37045228299651e-72,1.28509059881095e-70,"genus"
"MonSac","genus_unclassified_Ruminococcaceae",1,9.37045228299651e-72,1.79912683833533e-70,"genus"
"Sugar","genus_Clostridium.IV",1,9.37045228299651e-72,2.24890854791916e-70,"genus"
"Ca","class_Deltaproteobacteria",1,9.37045228299651e-72,2.24890854791916e-70,"class"
"Ca","order_Desulfovibrionales",1,9.37045228299651e-72,2.24890854791916e-70,"order"
"Ca","family_Clostridiales_Incertae.Sedis.XIII",1,9.37045228299651e-72,2.24890854791916e-70,"family"
"Ca","family_Desulfovibrionaceae",1,9.37045228299651e-72,2.24890854791916e-70,"family"
"BetaCaro","class_Erysipelotrichia",1,9.37045228299651e-72,2.99854473055888e-70,"class"
"BetaCaro","order_Erysipelotrichales",1,9.37045228299651e-72,2.99854473055888e-70,"order"
"BetaCaro","family_Erysipelotrichaceae",1,9.37045228299651e-72,2.99854473055888e-70,"family"
"W6","family_Clostridiaceae.1",1,9.37045228299651e-72,2.99854473055888e-70,"family"
"W6","genus_Clostridium.sensu.stricto",1,9.37045228299651e-72,2.99854473055888e-70,"genus"
"TotSolFib","genus_Flavonifractor",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"TotSolFib","genus_Oscillibacter",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"TransFat","family_Streptococcaceae",1,9.37045228299651e-72,4.49781709583833e-70,"family"
"TransFat","genus_Streptococcus",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"Biot","genus_Roseburia",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"Biot","genus_unclassified_Lachnospiraceae",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"VitC","genus_Parabacteroides",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"VitC","genus_unclassified_Erysipelotrichaceae",1,9.37045228299651e-72,4.49781709583833e-70,"genus"
"SolFib","genus_Blautia",1,9.37045228299651e-72,8.99563419167665e-70,"genus"
"MonoFat","family_Veillonellaceae",1,9.37045228299651e-72,8.99563419167665e-70,"family"
"Water","class_Gammaproteobacteria",1,9.37045228299651e-72,8.99563419167665e-70,"class"
"Fluor","genus_Collinsella",1,9.37045228299651e-72,8.99563419167665e-70,"genus"
"K","class_Gammaproteobacteria",1,9.37045228299651e-72,8.99563419167665e-70,"class"
"Sugar","family_Bacteroidaceae",-0.990783410138249,4.00165494719314e-09,6.40264791550902e-08,"family"
"Sugar","genus_Bacteroides",-0.990783410138249,4.00165494719314e-09,6.40264791550902e-08,"genus"
"Ca","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.990783410138249,4.00165494719358e-09,7.68317749861167e-08,"genus"
"Fe","genus_Roseburia",-0.990783410138249,4.00165494719314e-09,9.60397187326353e-08,"genus"
"Fe","genus_unclassified_Lachnospiraceae",-0.990783410138249,4.00165494719314e-09,9.60397187326353e-08,"genus"
"Mn","family_Lachnospiraceae",-0.990783410138249,4.00165494719314e-09,9.60397187326353e-08,"family"
"Mn","genus_Coprococcus",-0.990783410138249,4.00165494719314e-09,9.60397187326353e-08,"genus"
"Biot","family_Lachnospiraceae",0.990783410138249,4.00165494719358e-09,9.60397187326459e-08,"family"
"Biot","genus_Coprococcus",0.990783410138249,4.00165494719358e-09,9.60397187326459e-08,"genus"
"Energy","class_Betaproteobacteria",0.990783410138249,4.00165494719358e-09,1.28052958310195e-07,"class"
"Energy","order_Burkholderiales",0.990783410138249,4.00165494719358e-09,1.28052958310195e-07,"order"
"MonoFat","class_Negativicutes",0.990783410138249,4.00165494719358e-09,1.28052958310195e-07,"class"
"MonoFat","order_Selenomonadales",0.990783410138249,4.00165494719358e-09,1.28052958310195e-07,"order"
"VitK","family_Porphyromonadaceae",0.990783410138249,4.00165494719358e-09,1.28052958310195e-07,"family"
"Fluor","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.990783410138249,4.00165494719358e-09,1.92079437465292e-07,"genus"
"Chln","genus_Clostridium.XVIII",-0.990783410138249,4.00165494719314e-09,3.84158874930541e-07,"genus"
"Retinol","family_Acidaminococcaceae",0.986078207047872,2.54309845784432e-08,8.13791506510182e-07,"family"
"Retinol","genus_Prevotella",0.986078207047872,2.54309845784432e-08,8.13791506510182e-07,"genus"
"VitB2","family_Acidaminococcaceae",0.986078207047872,2.54309845784432e-08,8.13791506510182e-07,"family"
"VitB2","genus_Prevotella",0.986078207047872,2.54309845784432e-08,8.13791506510182e-07,"genus"
"Caff","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.986078207047872,2.54309845784432e-08,2.44137451953055e-06,"genus"
"MonSac","phylum_Firmicutes",0.972350230414746,5.46692857594408e-07,5.24825143290632e-06,"phylum"
"MonSac","class_Clostridia",0.972350230414746,5.46692857594408e-07,5.24825143290632e-06,"class"
"MonSac","order_Clostridiales",0.972350230414746,5.46692857594408e-07,5.24825143290632e-06,"order"
"MonSac","genus_Dorea",0.972350230414746,5.46692857594408e-07,5.24825143290632e-06,"genus"
"MonSac","genus_unclassified_Coriobacteriaceae",0.972350230414746,5.46692857594408e-07,5.24825143290632e-06,"genus"
"MonoFat","family_Peptostreptococcaceae",0.972350230414746,5.46692857594408e-07,6.5603142911329e-06,"family"
"MonoFat","family_Sutterellaceae",0.972350230414746,5.46692857594408e-07,6.5603142911329e-06,"family"
"MonoFat","genus_Clostridium.XI",0.972350230414746,5.46692857594408e-07,6.5603142911329e-06,"genus"
"MonoFat","genus_Clostridium.XlVb",0.972350230414746,5.46692857594408e-07,6.5603142911329e-06,"genus"
"MonoFat","genus_Parasutterella",0.972350230414746,5.46692857594408e-07,6.5603142911329e-06,"genus"
"percent_carb_cal","phylum_Verrucomicrobia",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"phylum"
"percent_carb_cal","class_Verrucomicrobiae",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"class"
"percent_carb_cal","order_Verrucomicrobiales",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"order"
"percent_carb_cal","family_Verrucomicrobiaceae",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"family"
"percent_carb_cal","genus_Akkermansia",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"genus"
"percent_carb_cal","genus_Faecalibacterium",0.972350230414746,5.46692857594408e-07,7.49750204700932e-06,"genus"
"percent_carb_cal","genus_Ruminococcus",-0.972350230414746,5.4669285759443e-07,7.49750204700932e-06,"genus"
"Ca","genus_Collinsella",0.972350230414746,5.46692857594408e-07,8.74708572151053e-06,"genus"
"Fluor","class_Deltaproteobacteria",0.972350230414746,5.46692857594408e-07,8.74708572151053e-06,"class"
"Fluor","order_Desulfovibrionales",0.972350230414746,5.46692857594408e-07,8.74708572151053e-06,"order"
"Fluor","family_Clostridiales_Incertae.Sedis.XIII",0.972350230414746,5.46692857594408e-07,8.74708572151053e-06,"family"
"Fluor","family_Desulfovibrionaceae",0.972350230414746,5.46692857594408e-07,8.74708572151053e-06,"family"
"Retinol","class_Bacilli",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"class"
"Retinol","order_Lactobacillales",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"order"
"Retinol","genus_Veillonella",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"genus"
"VitB2","class_Bacilli",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"class"
"VitB2","order_Lactobacillales",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"order"
"VitB2","genus_Veillonella",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"genus"
"VitD_IU","class_unclassified_Firmicutes",0.972350230414746,5.46692857594408e-07,8.74708572151087e-06,"class"
"VitD_IU","order_unclassified_Firmicutes",0.972350230414746,5.46692857594408e-07,8.74708572151087e-06,"order"
"VitD_IU","family_unclassified_Firmicutes",0.972350230414746,5.46692857594408e-07,8.74708572151087e-06,"family"
"VitD_IU","genus_unclassified_Firmicutes",0.972350230414746,5.46692857594408e-07,8.74708572151087e-06,"genus"
"VitD_IU","genus_unclassified_Ruminococcaceae",-0.972350230414746,5.4669285759443e-07,8.74708572151087e-06,"genus"
"SolFib","phylum_Firmicutes",0.972350230414746,5.46692857594408e-07,1.04965028658126e-05,"phylum"
"SolFib","class_Clostridia",0.972350230414746,5.46692857594408e-07,1.04965028658126e-05,"class"
"SolFib","order_Clostridiales",0.972350230414746,5.46692857594408e-07,1.04965028658126e-05,"order"
"SolFib","genus_unclassified_Coriobacteriaceae",0.972350230414746,5.46692857594408e-07,1.04965028658126e-05,"genus"
"PolyFat","family_Clostridiaceae.1",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"family"
"PolyFat","genus_Barnesiella",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"PolyFat","genus_Clostridium.sensu.stricto",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"genus"
"TransFat","family_Clostridiaceae.1",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"family"
"TransFat","genus_Barnesiella",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"genus"
"TransFat","genus_Clostridium.sensu.stricto",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"VitB3","family_Clostridiaceae.1",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"family"
"VitB3","genus_Barnesiella",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"VitB3","genus_Clostridium.sensu.stricto",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"genus"
"Panto","family_Clostridiaceae.1",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"family"
"Panto","genus_Barnesiella",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"Panto","genus_Clostridium.sensu.stricto",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"genus"
"Cu","family_Clostridiaceae.1",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"family"
"Cu","genus_Barnesiella",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"Cu","genus_Clostridium.sensu.stricto",0.972350230414746,5.46692857594408e-07,1.0496502865813e-05,"genus"
"W6","family_Streptococcaceae",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"family"
"W6","genus_Streptococcus",-0.972350230414746,5.4669285759443e-07,1.0496502865813e-05,"genus"
"Caff","genus_Collinsella",0.976731494184859,2.5312811180075e-07,1.2150149366436e-05,"genus"
"VitB1","genus_Lachnospiracea_incertae_sedis",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"VitB12","genus_Lachnospiracea_incertae_sedis",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"Chrom","genus_Anaerotruncus",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"Chrom","genus_Anaerovorax",0.972350230414746,5.46692857594408e-07,1.31206285822663e-05,"genus"
"Chrom","genus_Roseburia",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"Chrom","genus_unclassified_Lachnospiraceae",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"Iodine","genus_Lachnospiracea_incertae_sedis",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"W3","genus_Lachnospiracea_incertae_sedis",-0.972350230414746,5.4669285759443e-07,1.31206285822663e-05,"genus"
"VitB_NE","family_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"family"
"VitB_NE","genus_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"genus"
"VitB6","family_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"family"
"VitB6","genus_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"genus"
"Phos","family_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"family"
"Phos","genus_unclassified_Clostridiales",0.972350230414746,5.46692857594408e-07,1.74941714430211e-05,"genus"
"VitC","genus_Erysipelotrichaceae_incertae_sedis",-0.972350230414746,5.4669285759443e-07,1.74941714430217e-05,"genus"
"Caff","class_Deltaproteobacteria",0.967384781321846,1.14130068672539e-06,1.82608109876063e-05,"class"
"Caff","order_Desulfovibrionales",0.967384781321846,1.14130068672539e-06,1.82608109876063e-05,"order"
"Caff","family_Clostridiales_Incertae.Sedis.XIII",0.967384781321846,1.14130068672539e-06,1.82608109876063e-05,"family"
"Caff","family_Desulfovibrionaceae",0.967384781321846,1.14130068672539e-06,1.82608109876063e-05,"family"
"percent_fat_cal","genus_Erysipelotrichaceae_incertae_sedis",0.972350230414746,5.46692857594408e-07,2.62412571645316e-05,"genus"
"Chol","family_Rikenellaceae",-0.972350230414746,5.4669285759443e-07,2.62412571645326e-05,"family"
"Chol","genus_Alistipes",-0.972350230414746,5.4669285759443e-07,2.62412571645326e-05,"genus"
"Water","genus_Erysipelotrichaceae_incertae_sedis",-0.972350230414746,5.4669285759443e-07,2.62412571645326e-05,"genus"
"K","genus_Erysipelotrichaceae_incertae_sedis",-0.972350230414746,5.4669285759443e-07,2.62412571645326e-05,"genus"
"Chrom","family_Lachnospiraceae",-0.963133640552995,1.96864155927269e-06,2.69985128128827e-05,"family"
"Chrom","family_Prevotellaceae",0.963133640552995,1.96864155927267e-06,2.69985128128827e-05,"family"
"Chrom","genus_Coprococcus",-0.963133640552995,1.96864155927269e-06,2.69985128128827e-05,"genus"
"Caff","family_Rikenellaceae",0.958038068458833,3.49916332483121e-06,4.19899598979745e-05,"family"
"Caff","genus_Alistipes",0.958038068458833,3.49916332483121e-06,4.19899598979745e-05,"genus"
"Folate","class_Gammaproteobacteria",0.972350230414746,5.46692857594408e-07,5.24825143290632e-05,"class"
"Se","class_Gammaproteobacteria",0.972350230414746,5.46692857594408e-07,5.24825143290632e-05,"class"
"Chln","family_unclassified_Clostridiales",0.963133640552995,1.96864155927267e-06,6.29965298967253e-05,"family"
"Chln","genus_unclassified_Clostridiales",0.963133640552995,1.96864155927267e-06,6.29965298967253e-05,"genus"
"MonoFat","phylum_Proteobacteria",0.944700460829493,1.18826779542726e-05,0.000114073708361017,"phylum"
"MonoFat","genus_Pseudoflavonifractor",-0.944700460829493,1.18826779542726e-05,0.000114073708361017,"genus"
"Chrom","genus_Odoribacter",0.944700460829493,1.18826779542726e-05,0.000142592135451271,"genus"
"Sugar","genus_Holdemania",0.944700460829493,1.18826779542726e-05,0.000162962440515738,"genus"
"VitD_IU","family_Prevotellaceae",0.944700460829493,1.18826779542726e-05,0.000162962440515738,"family"
"Retinol","genus_Clostridium.XlVa",-0.944700460829493,1.18826779542726e-05,0.000162962440515739,"genus"
"VitB2","genus_Clostridium.XlVa",-0.944700460829493,1.18826779542726e-05,0.000162962440515739,"genus"
"Energy","class_Erysipelotrichia",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"class"
"Energy","order_Erysipelotrichales",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"order"
"Energy","family_Erysipelotrichaceae",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"family"
"Zn","phylum_Bacteroidetes",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"phylum"
"Zn","class_Bacteroidia",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"class"
"Zn","order_Bacteroidales",-0.944700460829493,1.18826779542726e-05,0.000190122847268362,"order"
"Zn","family_unclassified_Clostridiales",0.944700460829493,1.18826779542726e-05,0.000190122847268362,"family"
"Zn","genus_Clostridium.IV",0.944700460829493,1.18826779542726e-05,0.000190122847268362,"genus"
"Zn","genus_unclassified_Clostridiales",0.944700460829493,1.18826779542726e-05,0.000190122847268362,"genus"
"BetaCaro","family_Porphyromonadaceae",0.944700460829493,1.18826779542726e-05,0.000228147416722033,"family"
"BetaCaro","family_Ruminococcaceae",0.944700460829493,1.18826779542726e-05,0.000228147416722033,"family"
"Biot","genus_Anaerotruncus",0.944700460829493,1.18826779542726e-05,0.000228147416722033,"genus"
"Fe","family_Prevotellaceae",0.944700460829493,1.18826779542726e-05,0.000228147416722033,"family"
"VitE_a_Toco","family_Porphyromonadaceae",-0.944700460829493,1.18826779542726e-05,0.000228147416722035,"family"
"VitE_a_Toco","family_Ruminococcaceae",-0.944700460829493,1.18826779542726e-05,0.000228147416722035,"family"
"VitK","family_Sutterellaceae",-0.944700460829493,1.18826779542726e-05,0.000228147416722035,"family"
"VitK","genus_Parasutterella",-0.944700460829493,1.18826779542726e-05,0.000228147416722035,"genus"
"Mn","genus_Anaerotruncus",-0.944700460829493,1.18826779542726e-05,0.000228147416722035,"genus"
"Water","genus_Parabacteroides",0.944700460829493,1.18826779542726e-05,0.000285184270902541,"genus"
"Water","genus_unclassified_Erysipelotrichaceae",0.944700460829493,1.18826779542726e-05,0.000285184270902541,"genus"
"VitC","class_Gammaproteobacteria",0.944700460829493,1.18826779542726e-05,0.000285184270902541,"class"
"K","genus_Parabacteroides",0.944700460829493,1.18826779542726e-05,0.000285184270902541,"genus"
"K","genus_unclassified_Erysipelotrichaceae",0.944700460829493,1.18826779542726e-05,0.000285184270902541,"genus"
"percent_fat_cal","genus_Parabacteroides",-0.944700460829493,1.18826779542726e-05,0.000285184270902543,"genus"
"percent_fat_cal","genus_unclassified_Erysipelotrichaceae",-0.944700460829493,1.18826779542726e-05,0.000285184270902543,"genus"
"VitD_IU","phylum_Firmicutes",-0.926267281105991,4.22078946094137e-05,0.000368359807500338,"phylum"
"VitD_IU","class_Clostridia",-0.926267281105991,4.22078946094137e-05,0.000368359807500338,"class"
"VitD_IU","order_Clostridiales",-0.926267281105991,4.22078946094137e-05,0.000368359807500338,"order"
"VitD_IU","genus_unclassified_Coriobacteriaceae",-0.926267281105991,4.22078946094137e-05,0.000368359807500338,"genus"
"Biot","family_Prevotellaceae",-0.935483870967742,2.34591737476109e-05,0.000375346779961775,"family"
"Fe","genus_Anaerotruncus",-0.935483870967742,2.34591737476109e-05,0.000375346779961775,"genus"
"Mn","family_Prevotellaceae",0.935483870967742,2.34591737476112e-05,0.000375346779961779,"family"
"Disacc","family_Rikenellaceae",0.944700460829493,1.18826779542726e-05,0.000380245694536722,"family"
"Disacc","genus_Alistipes",0.944700460829493,1.18826779542726e-05,0.000380245694536722,"genus"
"Disacc","genus_Collinsella",0.944700460829493,1.18826779542726e-05,0.000380245694536722,"genus"
"Chol","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.944700460829493,1.18826779542726e-05,0.000380245694536724,"genus"
"VitB1","family_Acidaminococcaceae",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"family"
"VitB1","genus_Prevotella",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"genus"
"VitB12","family_Acidaminococcaceae",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"family"
"VitB12","genus_Prevotella",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"genus"
"Iodine","family_Acidaminococcaceae",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"family"
"Iodine","genus_Prevotella",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"genus"
"W3","family_Acidaminococcaceae",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"family"
"W3","genus_Prevotella",0.929997929869794,3.3597366922698e-05,0.000537557870763168,"genus"
"Chol","genus_Collinsella",-0.935483870967742,2.34591737476109e-05,0.000563020169942662,"genus"
"Disacc","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",0.935483870967742,2.34591737476112e-05,0.000563020169942668,"genus"
"MonoFat","class_Betaproteobacteria",0.917050691244239,7.07418668112211e-05,0.000565934934489769,"class"
"MonoFat","order_Burkholderiales",0.917050691244239,7.07418668112211e-05,0.000565934934489769,"order"
"VitD_IU","genus_Anaerotruncus",-0.917050691244239,7.07418668112222e-05,0.000565934934489778,"genus"
"percent_pro_cal","genus_Flavonifractor",0.944700460829493,1.18826779542726e-05,0.000570368541805083,"genus"
"percent_pro_cal","genus_Oscillibacter",0.944700460829493,1.18826779542726e-05,0.000570368541805083,"genus"
"SugAdd","phylum_Proteobacteria",0.944700460829493,1.18826779542726e-05,0.000570368541805087,"phylum"
"SugAdd","genus_Pseudoflavonifractor",-0.944700460829493,1.18826779542726e-05,0.000570368541805087,"genus"
"Biot","genus_Anaerovorax",-0.926267281105991,4.22078946094137e-05,0.00057885112607196,"genus"
"Mn","genus_Anaerovorax",0.926267281105991,4.22078946094139e-05,0.000578851126071962,"genus"
"Moly","phylum_Verrucomicrobia",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"phylum"
"Moly","class_Verrucomicrobiae",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"class"
"Moly","order_Verrucomicrobiales",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"order"
"Moly","family_Verrucomicrobiaceae",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"family"
"Moly","genus_Akkermansia",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"genus"
"Moly","genus_Faecalibacterium",-0.926267281105991,4.22078946094137e-05,0.000578851126071962,"genus"
"Moly","genus_Ruminococcus",0.926267281105991,4.22078946094139e-05,0.000578851126071962,"genus"
"MonoFat","phylum_Firmicutes",-0.907834101382488,0.000112114254402055,0.000672685526412328,"phylum"
"MonoFat","class_Clostridia",-0.907834101382488,0.000112114254402055,0.000672685526412328,"class"
"MonoFat","order_Clostridiales",-0.907834101382488,0.000112114254402055,0.000672685526412328,"order"
"MonoFat","genus_unclassified_Coriobacteriaceae",-0.907834101382488,0.000112114254402055,0.000672685526412328,"genus"
"Chol","class_Deltaproteobacteria",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"class"
"Chol","order_Desulfovibrionales",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"order"
"Chol","order_Enterobacteriales",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"order"
"Chol","family_Clostridiales_Incertae.Sedis.XIII",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"family"
"Chol","family_Desulfovibrionaceae",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"family"
"Chol","family_Enterobacteriaceae",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"family"
"Retinol","family_Clostridiaceae.1",0.917050691244239,7.07418668112211e-05,0.000679121921387733,"family"
"Retinol","genus_Barnesiella",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"genus"
"Retinol","genus_Clostridium.sensu.stricto",0.917050691244239,7.07418668112211e-05,0.000679121921387733,"genus"
"VitB2","family_Clostridiaceae.1",0.917050691244239,7.07418668112211e-05,0.000679121921387733,"family"
"VitB2","genus_Barnesiella",-0.917050691244239,7.07418668112222e-05,0.000679121921387733,"genus"
"VitB2","genus_Clostridium.sensu.stricto",0.917050691244239,7.07418668112211e-05,0.000679121921387733,"genus"
"percent_pro_cal","genus_Dorea",0.935483870967742,2.34591737476112e-05,0.000750693559923557,"genus"
"MonSac","family_Peptostreptococcaceae",-0.907834101382488,0.000112114254402055,0.000768783458756947,"family"
"MonSac","genus_Blautia",0.907834101382488,0.000112114254402054,0.000768783458756947,"genus"
"MonSac","genus_Clostridium.XI",-0.907834101382488,0.000112114254402055,0.000768783458756947,"genus"
"MonSac","genus_Clostridium.XlVb",-0.907834101382488,0.000112114254402055,0.000768783458756947,"genus"
"Biot","phylum_Verrucomicrobia",-0.907834101382488,0.000112114254402055,0.000768783458756947,"phylum"
"Biot","class_Verrucomicrobiae",-0.907834101382488,0.000112114254402055,0.000768783458756947,"class"
"Biot","order_Verrucomicrobiales",-0.907834101382488,0.000112114254402055,0.000768783458756947,"order"
